event_id,timestamp,user,host,source_ip,event_type,mitre_tactic,mitre_technique
c16b0060-8f7f-4046-9c1d-5cd691bcadd0,2026-06-27T08:20:55.377138+00:00,charlie,win-03,10.0.0.12,user_login,TA0001,T1078
037829f6-b3fc-44fb-8156-819bc2d933dc,2026-06-27T08:21:03.377138+00:00,charlie,win-03,10.0.0.10,user_login,TA0006,T1110
557c4dc0-fd2b-465c-b8d3-771de8931327,2026-06-27T08:16:35.377138+00:00,charlie,win-01,10.0.0.10,user_login,TA0001,T1078
19404c49-6e3f-4d66-8ca8-7ce117f85900,2026-06-27T08:16:39.377138+00:00,charlie,win-02,10.0.0.12,user_login,TA0006,T1110
e200025b-bb78-41d9-b0fe-d2b6ecd34bcf,2026-06-27T08:17:54.377138+00:00,bob,win-03,10.0.0.12,process_start,TA0002,T1059.003
80b2fa9d-2d95-4605-b1da-c9d65127fa09,2026-06-27T08:20:23.377138+00:00,admin,win-02,10.0.0.10,user_login,TA0001,T1078
a9987a31-b6d5-482f-886b-13f26b1cc584,2026-06-27T08:19:17.377138+00:00,charlie,win-01,10.0.0.10,process_start,TA0002,T1059.001
499cb740-0191-4614-83c1-a3e38f766f84,2026-06-27T08:16:55.377138+00:00,charlie,win-01,10.0.0.12,process_start,TA0002,T1059.003
99e819a7-12d3-4516-9abd-c32e73b2df4a,2026-06-27T08:21:59.377138+00:00,admin,win-03,10.0.0.10,process_start,TA0002,T1059
2b9e6a9e-8c30-404e-b1ea-2be5c78deb64,2026-06-27T08:22:07.377138+00:00,bob,win-03,10.0.0.10,process_start,TA0002,T1059.001
2ede14ff-edf8-4ef3-9a05-6316bce9e36f,2026-06-27T08:20:58.377138+00:00,bob,win-02,10.0.0.10,user_login,TA0001,T1078
96222d96-909a-4e88-8f7c-8c716284ae8b,2026-06-27T08:18:29.377138+00:00,alice,win-02,10.0.0.10,process_start,TA0002,T1059.001
42457c96-1b78-4f19-bb98-97fac68a4c47,2026-06-27T08:22:31.377138+00:00,alice,win-02,10.0.0.12,user_login,TA0006,T1110
6735e3ab-cd28-4b7d-b7ad-60cde754c9d1,2026-06-27T08:19:59.377138+00:00,bob,win-01,10.0.0.10,user_login,TA0001,T1078
989c1ba2-a2cd-4dbb-afe5-6bf951154d28,2026-06-27T08:17:23.377138+00:00,admin,win-01,10.0.0.10,user_login,TA0001,T1078
52294f8b-c9ed-428b-8457-ab4b2a528224,2026-06-27T08:18:49.377138+00:00,admin,win-03,10.0.0.12,user_login,TA0006,T1110
e56fa058-dc66-41be-87dc-ae52abebce45,2026-06-27T08:18:54.377138+00:00,bob,win-03,10.0.0.10,user_login,TA0001,T1078
2f7c69e5-be85-4be5-b2f3-924b2e468b4e,2026-06-27T08:16:11.377138+00:00,admin,win-01,10.0.0.10,process_start,TA0002,T1059
ee477d46-7fcf-414f-b50d-f4cc2eb2bf36,2026-06-27T08:20:29.377138+00:00,charlie,win-02,10.0.0.10,user_login,TA0001,T1078
b9a45efd-11c6-4989-b132-ee949ebfca25,2026-06-27T08:23:27.377138+00:00,bob,win-02,10.0.0.11,process_start,TA0002,T1059.003
f8822599-0755-471b-aaff-bde891e212cd,2026-06-27T08:16:20.377138+00:00,charlie,win-02,10.0.0.12,process_start,TA0002,T1059.003
b9a07d8b-6e0d-4046-a822-d76270438862,2026-06-27T08:23:43.377138+00:00,charlie,win-01,10.0.0.10,user_login,TA0006,T1110
a4b5db13-999a-412d-adcb-c6306675ba07,2026-06-27T08:19:24.377138+00:00,bob,win-03,10.0.0.11,user_login,TA0001,T1078
3e9ea4e5-83bd-4ec9-b5ca-33dae683ed2d,2026-06-27T08:22:29.377138+00:00,admin,win-02,10.0.0.12,process_start,TA0002,T1059.001
e9c89b0f-7b34-4381-99b4-134d13f04787,2026-06-27T08:21:05.377138+00:00,alice,win-02,10.0.0.12,user_login,TA0001,T1078
da9850fc-ccd1-4a61-ac0c-6c4a7d76eede,2026-06-27T08:16:35.377138+00:00,admin,win-01,10.0.0.12,process_start,TA0002,T1059.001
e2fb8de9-6ab2-4e4e-938e-9fc91b31cb44,2026-06-27T08:22:50.377138+00:00,bob,win-02,10.0.0.11,user_login,TA0001,T1078
e0358d65-27b9-48d8-8eee-155b4d126e2a,2026-06-27T08:24:31.377138+00:00,charlie,win-03,10.0.0.11,process_start,TA0002,T1059.001
1a2ef7ba-80af-4bb0-9e4b-20574b42d21c,2026-06-27T08:16:44.377138+00:00,charlie,win-03,10.0.0.11,user_login,TA0006,T1110
69ddeb48-b5c0-406f-a911-e602418d25a4,2026-06-27T08:19:59.377138+00:00,admin,win-03,10.0.0.11,user_login,TA0006,T1110
8bbc4660-2d12-43f5-be7f-3249619aaf83,2026-06-27T08:18:27.377138+00:00,admin,win-03,10.0.0.11,user_login,TA0006,T1110
33900d5f-2a14-48c9-a065-164283b28edf,2026-06-27T08:18:31.377138+00:00,charlie,win-02,10.0.0.12,user_login,TA0006,T1110
4d220f5f-80e9-4901-b1d4-67c9b2614ddc,2026-06-27T08:20:14.377138+00:00,charlie,win-01,10.0.0.11,user_login,TA0001,T1078
985a4c44-7043-4016-a902-4e1998631d34,2026-06-27T08:23:39.377138+00:00,charlie,win-02,10.0.0.11,user_login,TA0001,T1078
a1295dfb-5f38-438d-b3ee-a5c5c8e7e47b,2026-06-27T08:18:43.377138+00:00,admin,win-03,10.0.0.10,process_start,TA0002,T1059
95f3ab3b-8291-4a7b-9790-35bffcc12ff6,2026-06-27T08:20:29.377138+00:00,charlie,win-01,10.0.0.10,user_login,TA0006,T1110
f22fa2ad-193a-4e80-a10c-844e521d1a93,2026-06-27T08:18:51.377138+00:00,bob,win-01,10.0.0.10,user_login,TA0006,T1110
77dcfcbc-5d49-42b0-8997-cebdde393928,2026-06-27T08:22:23.377138+00:00,alice,win-02,10.0.0.11,process_start,TA0002,T1059.001
f1709fca-ae70-423c-9a3c-c5925cd91128,2026-06-27T08:24:14.377138+00:00,bob,win-03,10.0.0.12,user_login,TA0001,T1078
d9306371-0b8f-4e14-9997-0262d6d5c39a,2026-06-27T08:22:35.377138+00:00,bob,win-01,10.0.0.12,process_start,TA0002,T1059
292e35bb-acbd-4fa5-b533-a8aee699f7fb,2026-06-27T08:17:20.377138+00:00,admin,win-01,10.0.0.10,user_login,TA0006,T1110
ae5ab6db-a92a-418c-b05f-5f36607eee15,2026-06-27T08:26:23.377138+00:00,admin,win-01,10.0.0.12,user_login,TA0001,T1078
bb547b7c-d009-4203-9b1f-d4ac249f7008,2026-06-27T08:17:26.377138+00:00,admin,win-01,10.0.0.11,process_start,TA0002,T1059.003
5e4f34d3-7bf0-40b0-913c-5583416907b7,2026-06-27T08:24:49.377138+00:00,charlie,win-02,10.0.0.12,user_login,TA0006,T1110
01013bbc-5d35-44d4-a72f-2e65840c3cf4,2026-06-27T08:24:56.377138+00:00,admin,win-03,10.0.0.11,user_login,TA0001,T1078
5472b7c8-03d5-4271-b967-97f7e473cfa4,2026-06-27T08:26:55.377138+00:00,admin,win-02,10.0.0.11,user_login,TA0001,T1078
09cf7b64-461e-4f8d-a5ee-8694853d521a,2026-06-27T08:27:03.377138+00:00,charlie,win-03,10.0.0.11,user_login,TA0001,T1078
fa01b0fa-7961-4e9a-9c2f-240d25b0477b,2026-06-27T08:21:29.377138+00:00,admin,win-01,10.0.0.12,user_login,TA0006,T1110
a7e55dc3-714f-4548-8b04-973f9d7b0827,2026-06-27T08:21:34.377138+00:00,charlie,win-02,10.0.0.12,process_start,TA0002,T1059.003
c66f028e-638f-4730-b958-3715f5489562,2026-06-27T08:19:43.377138+00:00,bob,win-02,10.0.0.12,process_start,TA0002,T1059.001
60c5203d-5f8f-4a30-a4fd-afa726047354,2026-06-27T08:19:47.377138+00:00,alice,win-02,10.0.0.11,process_start,TA0002,T1059.001
6fb20813-ba29-40ad-958f-fd488e385304,2026-06-27T08:23:47.377138+00:00,admin,win-01,10.0.0.10,process_start,TA0002,T1059.003
092fcc25-88d2-4579-bb04-4e8e7aa6013d,2026-06-27T08:23:53.377138+00:00,alice,win-03,10.0.0.11,user_login,TA0001,T1078
